,osm_id,FID,country,city,osm_type,lat,lon,geometry,PopTot,aez_class
10,216504434,28465,South Sudan,Lafon,town,5.0289515,32.473113500000004,"POLYGON ((32.46919738627629 5.033255601493745, 32.47919897044707 5.033255601493745, 32.47894967485526 5.025155962735438, 32.46894816745208 5.025155962735438, 32.46919738627629 5.033255601493745))",62555.6953125,Tropic - warm / subhumid
11,217893617,31043,South Sudan,Maridi,town,4.9143633,29.4645282,"POLYGON ((29.46558907609712 4.919864145219991, 29.48559011773959 4.919864145219991, 29.48536894454078 4.911765040624868, 29.46536805292734 4.911765040624868, 29.46558907609712 4.919864145219991))",80955.45544433594,Tropic - warm / subhumid
12,234617041,39626,South Sudan,Nyamliell,town,9.1350893,26.979401799999998,"POLYGON ((26.96577805903177 9.129867081480786, 26.96539877700466 9.121739855364016, 26.95534233486857 9.121739855364016, 26.95572147544672 9.129867081480786, 26.96577805903177 9.129867081480786, 26.96615769376689 9.137994378502071, 26.97621441893244 9.137994378502071, 26.97697503025757 9.154249185519328, 26.9870320389788 9.154249185519328, 26.98589122620186 9.129867081480786, 26.97583464261682 9.129867081480786, 26.96577805903177 9.129867081480786))",7786.102966308594,Tropic - warm / semiarid
13,234685791,39136,South Sudan,Malualkon,town,9.0177712,27.6266686,"POLYGON ((27.63377570729892 9.007966098153062, 27.6333923656519 8.999839927772994, 27.62333802947674 8.999839927772994, 27.62372123164592 9.007966098153062, 27.61366675599291 9.007966098153062, 27.61405017927489 9.016092338459005, 27.60399556401276 9.016092338459005, 27.60476321291313 9.032345029109294, 27.61481810778748 9.032345029109294, 27.61443396319167 9.024218648756015, 27.62448871819425 9.024218648756015, 27.62487300266183 9.032345029109294, 27.63492789753618 9.032345029109294, 27.63415940979915 9.016092338459005, 27.64421402506128 9.016092338459005, 27.64383018295192 9.007966098153062, 27.63377570729892 9.007966098153062))",146509.34185791016,Tropic - warm / semiarid
14,234776477,38799,South Sudan,Akon,town,8.8844558,27.9578664,"POLYGON ((27.95012285877452 8.894206046433014, 27.9601753936784 8.894206046433014, 27.96055859472712 8.902331313706847, 27.97061126740346 8.902331313706847, 27.97022792858228 8.894206046433014, 27.9601753936784 8.894206046433014, 27.95979255719404 8.886080848172959, 27.97989735171905 8.886080848172959, 27.97951460473435 8.877955718861571, 27.96946234498216 8.877955718861571, 27.96869821981139 8.861705666824429, 27.95864623468675 8.861705666824429, 27.95902797774221 8.869830658433759, 27.94897585536931 8.869830658433759, 27.95012285877452 8.894206046433014))",119465.72955322266,Tropic - warm / subhumid
15,237163366,38388,South Sudan,Raja,town,8.4681785,25.6773971,"POLYGON ((25.67079046696784 8.479907490651843, 25.69088183089704 8.479907490651843, 25.68954398083505 8.447420825227432, 25.67949882199833 8.447420825227432, 25.67983265427546 8.455542393258138, 25.66978736485215 8.455542393258138, 25.67079046696784 8.479907490651843))",16752.573638916016,Tropic - warm / subhumid
16,238717573,36016,South Sudan,Duk Padiet,town,7.749765299999999,31.3959666,"POLYGON ((31.39208916099351 7.757320118470381, 31.40212369444421 7.757320118470381, 31.40137654380131 7.741087826127417, 31.39134224910223 7.741087826127417, 31.39208916099351 7.757320118470381))",46676.26171875,Tropic - warm / subhumid
17,240475577,27554,South Sudan,Ikotos,town,4.077852,33.106516,"POLYGON ((33.09257229195369 4.09393882499786, 33.10256580460748 4.09393882499786, 33.10235947793095 4.085843241467631, 33.11235292829568 4.085843241467631, 33.11214695144081 4.077747689236854, 33.10215356324078 4.077747689236854, 33.10235947793095 4.085843241467631, 33.09236602756625 4.085843241467631, 33.09257229195369 4.09393882499786))",40036.7490234375,Tropic - warm / subhumid
18,241501075,29295,South Sudan,Tambura,town,5.6097875,27.469481400000003,"POLYGON ((27.46471215893315 5.624637633390167, 27.49473474047265 5.624637633390167, 27.49449863657807 5.616535009705835, 27.48449119533528 5.616535009705835, 27.484255523269 5.608432429177989, 27.49426287870069 5.608432429177989, 27.49379240089159 5.592227397339504, 27.4837852167043 5.592227397339504, 27.48355058215303 5.584124945902751, 27.493557680907 5.584124945902751, 27.49332330683387 5.576022537370251, 27.5033303202804 5.576022537370251, 27.50309620691089 5.567920171678962, 27.49308927864588 5.567920171678962, 27.49332330683387 5.576022537370251, 27.48331629338733 5.576022537370251, 27.48355058215303 5.584124945902751, 27.46353638464511 5.584124945902751, 27.46377084832972 5.592227397339504, 27.45376366414243 5.592227397339504, 27.45423345697392 5.608432429177989, 27.44422610154222 5.608432429177989, 27.44446143036411 5.616535009705835, 27.4544688716069 5.616535009705835, 27.46447631284969 5.616535009705835, 27.46471215893315 5.624637633390167))",56947.324279785156,Tropic - warm / subhumid
19,241785452,27668,South Sudan,Chukudum,town,4.232823000000001,33.49535,"POLYGON ((33.48614705599156 4.239664751944959, 33.50613636625874 4.239664751944959, 33.50592003868452 4.231568594344405, 33.48593085747545 4.231568594344405, 33.48614705599156 4.239664751944959))",63532.631591796875,Tropic - cool / subhumid
20,241889949,27776,South Sudan,Nzara,town,4.6443567,28.258839799999997,"POLYGON ((28.22832224595565 4.636417495693553, 28.23832021568416 4.636417495693553, 28.23852008117654 4.644515354224429, 28.24851812166878 4.644515354224429, 28.24891905279325 4.66071117819298, 28.23892087039885 4.66071117819298, 28.2391217941736 4.668809143755957, 28.24912004770644 4.668809143755957, 28.24891905279325 4.66071117819298, 28.25891723518765 4.66071117819298, 28.25871652216905 4.652613248370021, 28.26871463354994 4.652613248370021, 28.26811440017676 4.628319672714757, 28.25811650108711 4.628319672714757, 28.23812070290782 4.628319672714757, 28.23792154282522 4.620221885225395, 28.22792371424955 4.620221885225395, 28.22832224595565 4.636417495693553))",76280.1923828125,Tropic - warm / subhumid
21,242925196,35821,South Sudan,Deim Zubeir,town,7.7180637,26.1961458,"POLYGON ((26.1829216467642 7.724855773101281, 26.20298975969093 7.724855773101281, 26.20205909027273 7.700508141156414, 26.19202539019578 7.700508141156414, 26.19264526230458 7.716739836171342, 26.18261132476562 7.716739836171342, 26.1829216467642 7.724855773101281))",14131.717163085938,Tropic - warm / subhumid
22,243228365,38415,South Sudan,Alek,town,8.6700991,28.1489438,"POLYGON ((28.13159813369348 8.691096624890669, 28.14164726684352 8.691096624890669, 28.1412709772414 8.68297313083289, 28.15131997602176 8.68297313083289, 28.15056822617507 8.6667263446218, 28.1405194957421 8.6667263446218, 28.14089505355532 8.67484970409825, 28.13084618901398 8.67484970409825, 28.13159813369348 8.691096624890669))",28845.041015625,Tropic - warm / subhumid
23,243451821,40081,South Sudan,Mayom,town,9.225451,29.167257399999997,"POLYGON ((29.16347953646424 9.235527497082366, 29.1735379708618 9.235527497082366, 29.17312274810899 9.227399344112225, 29.18318103934631 9.227399344112225, 29.18276605565146 9.21927126283056, 29.17270790744265 9.21927126283056, 29.17229344881488 9.211143253171983, 29.16223544350287 9.211143253171983, 29.16347953646424 9.235527497082366))",37731.2724609375,Tropic - warm / semiarid
24,243454869,28353,South Sudan,Madebe,town,4.7998174,28.999345399999996,"POLYGON ((28.99255264643799 4.806480087271687, 29.00255212844244 4.806480087271687, 29.00212750601261 4.790282958613831, 28.99212817040922 4.790282958613831, 28.99255264643799 4.806480087271687))",16147.7314453125,Tropic - warm / subhumid
25,408758685,27117,South Sudan,Morobo,town,3.6853356,30.7751244,"POLYGON ((30.7547922820365 3.681102672150744, 30.76478277638691 3.681102672150744, 30.76495546468864 3.689196767142781, 30.7749460151175 3.689196767142781, 30.78493656554637 3.689196767142781, 30.78510974826431 3.697290890377927, 30.7951003548957 3.697290890377927, 30.79527397621882 3.705385041918498, 30.80526463917676 3.705385041918498, 30.80509096152707 3.697290890377927, 30.7951003548957 3.697290890377927, 30.79492711597524 3.689196767142781, 30.78493656554637 3.689196767142781, 30.78459134686916 3.673008605339505, 30.77460090847315 3.673008605339505, 30.77477327073732 3.681102672150744, 30.76478277638691 3.681102672150744, 30.76461047007715 3.673008605339505, 30.75462003168115 3.673008605339505, 30.7547922820365 3.681102672150744))",20400.599670410156,Tropic - warm / humid
26,435516605,28305,South Sudan,Ezo,town,5.0857047,27.466719,"POLYGON ((27.46903987053055 5.057554749772362, 27.46861647997717 5.041355278877466, 27.45861481891346 5.041355278877466, 27.45988865666412 5.089954157830733, 27.46989078171676 5.089954157830733, 27.47010437008554 5.098054107351061, 27.48010657290833 5.098054107351061, 27.4796795850086 5.081854247375524, 27.48968163241643 5.081854247375524, 27.48946857749035 5.073754375922605, 27.47946660760199 5.073754375922605, 27.47904168575596 5.057554749772362, 27.46903987053055 5.057554749772362))",86091.02291870117,Tropic - warm / subhumid
27,435797976,28572,South Sudan,Mambe,town,5.0242656,29.7129773,"POLYGON ((29.70853212417531 5.025155962735438, 29.7185336315785 5.025155962735438, 29.71830589610029 5.017056362539741, 29.70830446533946 5.017056362539741, 29.70853212417531 5.025155962735438))",24244.099609375,Tropic - warm / subhumid
28,2146406951,41067,South Sudan,Tonga,town,9.472828,31.045723,"POLYGON ((31.03772602332806 9.479405745804316, 31.05785160441702 9.479405745804316, 31.05739753223114 9.471275411752588, 31.07752281907996 9.471275411752588, 31.07706886106021 9.463145151353354, 31.08713135749679 9.463145151353354, 31.08667766097519 9.455014964541069, 31.0766153113942 9.455014964541069, 31.07706886106021 9.463145151353354, 31.04688137175047 9.463145151353354, 31.04733488880673 9.471275411752588, 31.03727224538231 9.471275411752588, 31.03772602332806 9.479405745804316))",8999.105529785156,Tropic - warm / semiarid
29,2146809997,40544,South Sudan,New Fangak,town,9.407322500000001,31.162239000000003,"POLYGON ((31.16400382086808 9.398105711783355, 31.16355222396127 9.389976111307064, 31.14342986497321 9.389976111307064, 31.14478500753518 9.41436513198944, 31.17496985939213 9.41436513198944, 31.17406514616057 9.398105711783355, 31.16400382086808 9.398105711783355))",55307.60009765625,Tropic - warm / semiarid
30,2147483647,43686,South Sudan,Kaka,town,10.5794573,32.150923399999996,"POLYGON ((32.15253022546032 10.59398657093212, 32.16261442921167 10.59398657093212, 32.16103308850424 10.56956367711956, 32.1509493805634 10.56956367711956, 32.15042329123603 10.5614228777409, 32.13025620535586 10.5614228777409, 32.13130815318291 10.57770455906661, 32.14139202625919 10.57770455906661, 32.14191880926747 10.58584552364861, 32.15200284761391 10.58584552364861, 32.15253022546032 10.59398657093212))",28289.720672607422,Tropic - warm / semiarid
31,2147483647,27034,South Sudan,Kaya,town,3.5469668,30.8810739,"POLYGON ((30.88244990219033 3.575881979029623, 30.89243967880688 3.575881979029623, 30.89160326903109 3.535413720844612, 30.90159277517542 3.535413720844612, 30.90142658936491 3.527320150635615, 30.8914371369432 3.527320150635615, 30.86146877967807 3.527320150635615, 30.86163475059815 3.535413720844612, 30.87162425674246 3.535413720844612, 30.87212462884336 3.559694594078537, 30.88211429689916 3.559694594078537, 30.88244990219033 3.575881979029623))",81877.05490112305,Tropic - warm / humid
32,2147483647,39458,South Sudan,Turalei,town,9.090530000000001,28.4321749,"POLYGON ((28.41153376434132 9.081104786062902, 28.42158950120508 9.081104786062902, 28.42238574058091 9.09735860178789, 28.43244175915917 9.09735860178789, 28.43164523806885 9.081104786062902, 28.42158950120508 9.081104786062902, 28.42119193879778 9.072977984002351, 28.4111363425941 9.072977984002351, 28.41153376434132 9.081104786062902))",9977.649536132812,Tropic - warm / semiarid
33,2147483647,39705,South Sudan,Old Fangak,town,9.066893400000001,30.8800267,"POLYGON ((30.87475741249701 9.072977984002351, 30.8848130087007 9.072977984002351, 30.88438138823295 9.064851252389433, 30.87432593255792 9.064851252389433, 30.87475741249701 9.072977984002351))",3040.998779296875,Tropic - warm / semiarid
34,2147483647,40643,South Sudan,?? ????,town,9.4939687,24.5210091,"POLYGON ((24.49512463872219 9.438754811415087, 24.49441187903255 9.422494951850261, 24.48435011555214 9.422494951850261, 24.48506258245585 9.438754811415087, 24.4750005261895 9.438754811415087, 24.4753570954666 9.446884851250161, 24.48541929832416 9.446884851250161, 24.48577633585846 9.455014964541069, 24.49583868543943 9.455014964541069, 24.49655401951469 9.471275411752588, 24.47642873266587 9.471275411752588, 24.47714476568542 9.487536153574132, 24.48720770348222 9.487536153574132, 24.48828460872087 9.511927819847859, 24.50841136941585 9.511927819847859, 24.50805178376245 9.503797190530317, 24.51811501646074 9.503797190530317, 24.51883480546044 9.52005852314584, 24.52889833358944 9.52005852314584, 24.52925885963663 9.528189300489855, 24.5091315075509 9.528189300489855, 24.5098529350683 9.544451077578458, 24.51991690733597 9.544451077578458, 24.52998087960365 9.544451077578458, 24.53034237360707 9.552582077454286, 24.54040649418573 9.552582077454286, 24.55047061476439 9.552582077454286, 24.55119516505881 9.568844300197179, 24.56125958265668 9.568844300197179, 24.5608969974124 9.560713151638648, 24.58102553545651 9.560713151638648, 24.58138841785243 9.568844300197179, 24.59145283545031 9.568844300197179, 24.59072709707903 9.552582077454286, 24.58066297650037 9.552582077454286, 24.57059885592172 9.552582077454286, 24.57023676867435 9.544451077578458, 24.58030074094202 9.544451077578458, 24.57993882873952 9.536320151945519, 24.56987500465043 9.536320151945519, 24.55981118056135 9.536320151945519, 24.55944988776522 9.528189300489855, 24.54938621172236 9.528189300489855, 24.54974735647227 9.536320151945519, 24.55981118056135 9.536320151945519, 24.56017279640667 9.544451077578458, 24.54004485187133 9.544451077578458, 24.53788177587387 9.495666635127606, 24.52781869069245 9.495666635127606, 24.51775560551105 9.495666635127606, 24.51703775050397 9.479405745804316, 24.52710054104845 9.479405745804316, 24.52674194978793 9.471275411752588, 24.51667930636352 9.471275411752588, 24.5163211844098 9.463145151353354, 24.50625868797322 9.463145151353354, 24.50518669498854 9.438754811415087, 24.49512463872219 9.438754811415087))",216539.16266345978,Tropic - warm / semiarid
35,2147483647,28244,South Sudan,,town,4.5110583,32.785092600000006,"POLYGON ((32.78396462728085 4.514953848906983, 32.79396155053466 4.514953848906983, 32.79373596828614 4.506856551694297, 32.78373911379894 4.506856551694297, 32.78396462728085 4.514953848906983))",5102.6142578125,Tropic - warm / subhumid
36,2147483647,40442,South Sudan,Canal,town,9.365017199999999,31.5484834,"POLYGON ((31.53444737443227 9.365587747599161, 31.55456886021435 9.365587747599161, 31.55411323374193 9.357458438718544, 31.53399203850039 9.357458438718544, 31.53444737443227 9.365587747599161))",2767.9055786132812,Tropic - warm / semiarid
37,2147483647,39599,South Sudan,,town,9.0881776,29.452824,"POLYGON ((29.447686955956 9.089231658636329, 29.45774283361127 9.089231658636329, 29.45733039817257 9.081104786062902, 29.4472746613088 9.081104786062902, 29.447686955956 9.089231658636329))",5228.71044921875,Tropic - warm / semiarid
38,2147483647,37341,South Sudan,Kuajok,town,8.3015804,27.980431099999997,"POLYGON ((27.97371213690293 8.309364128547209, 27.9837550956798 8.309364128547209, 27.98339775360445 8.30124372857362, 27.99344058413651 8.30124372857362, 27.99308347606172 8.293123392877451, 27.97299807122735 8.293123392877451, 27.97371213690293 8.309364128547209))",9240.230224609375,Tropic - warm / subhumid
39,2147483647,38988,South Sudan,Akuem,town,8.9532983,27.506503100000003,"POLYGON ((27.51121725179603 8.96733594420769, 27.5212710313725 8.96733594420769, 27.52089102036762 8.959210122479231, 27.51083737961277 8.959210122479231, 27.51045786644401 8.951084370285594, 27.50040436437956 8.951084370285594, 27.50078373885792 8.959210122479231, 27.51083737961277 8.959210122479231, 27.51121725179603 8.96733594420769))",1954.9562683105469,Tropic - warm / subhumid
40,2147483647,39461,South Sudan,Mankien,town,9.052407400000002,29.094241600000004,"POLYGON ((29.08445482240196 9.064851252389433, 29.094510278077 9.064851252389433, 29.0949168844447 9.072977984002351, 29.10497248064839 9.072977984002351, 29.10375338096025 9.048598000245518, 29.09369820594831 9.048598000245518, 29.07358785592443 9.048598000245518, 29.07399342137156 9.056724591158899, 29.08404873664934 9.056724591158899, 29.08445482240196 9.064851252389433))",18225.910888671875,Tropic - warm / semiarid
41,2147483647,30200,South Sudan,Pariak,town,5.9716487,31.6610713,"POLYGON ((31.66021107382236 5.981196758416378, 31.67022250706482 5.981196758416378, 31.669933092436 5.973092173354738, 31.68995577594427 5.973092173354738, 31.6893777808522 5.956883140973689, 31.6693554625389 5.956883140973689, 31.669933092436 5.973092173354738, 31.65992175068186 5.973092173354738, 31.66021107382236 5.981196758416378))",93047.80987548828,Tropic - warm / subhumid
42,2147483647,43328,South Sudan,Paloich,town,10.4583543,32.5466093,"POLYGON ((32.53785237023597 10.47187951506685, 32.54793410705166 10.47187951506685, 32.54740663083653 10.46373970132149, 32.55748820426626 10.46373970132149, 32.55696099882607 10.45559996928017, 32.5468795886479 10.45559996928017, 32.52671676829156 10.45559996928017, 32.5272434839771 10.46373970132149, 32.5373250574068 10.46373970132149, 32.53785237023597 10.47187951506685))",21742.109375,Tropic - warm / semiarid
43,2147483647,41914,South Sudan,Bunj,town,9.9628388,33.7302043,"POLYGON ((33.72415298408531 9.959228183282685, 33.7236341391212 9.951093387436824, 33.70349103840239 9.951093387436824, 33.70452855456031 9.967363056727535, 33.7347441357555 9.967363056727535, 33.73422468939756 9.959228183282685, 33.72415298408531 9.959228183282685))",35135.39953613281,Tropic - warm / subhumid
44,2147483647,40971,South Sudan,Baliet,town,9.2971519,32.0661924,"POLYGON ((32.05391465901793 9.30055530947411, 32.08409341228988 9.30055530947411, 32.0836334530601 9.292426580642326, 32.09369289326936 9.292426580642326, 32.09323321053793 9.284297924022169, 32.08317391441153 9.284297924022169, 32.0836334530601 9.292426580642326, 32.05345513243233 9.292426580642326, 32.05391465901793 9.30055530947411))",5750.1871337890625,Tropic - warm / semiarid
45,2147483647,29120,South Sudan,Yangiri,town,5.1836858,27.954776000000003,"POLYGON ((27.942620698481 5.187156148343943, 27.96262683162068 5.187156148343943, 27.96196411839497 5.16285511739809, 27.95196128889744 5.16285511739809, 27.9524025891351 5.179055764959854, 27.94239960171481 5.179055764959854, 27.942620698481 5.187156148343943))",12058.26708984375,Tropic - warm / subhumid
46,2147483647,38193,South Sudan,Lankien,town,8.525525300000002,32.061513899999994,"POLYGON ((32.05231447027899 8.528639461127625, 32.07240741140947 8.528639461127625, 32.07198678233249 8.52051730120071, 32.0518941047206 8.52051730120071, 32.05231447027899 8.528639461127625))",15486.55322265625,Tropic - warm / subhumid
47,2147483647,37923,South Sudan,Barriak,town,8.540728,31.942769000000002,"POLYGON ((31.92338910670884 8.56112876238662, 31.93343610561514 8.56112876238662, 31.93301566333938 8.553006337709498, 31.95310939659023 8.553006337709498, 31.95268910454302 8.544883979317191, 31.94264237006806 8.544883979317191, 31.94222262478296 8.536761687144848, 31.95226922723786 8.536761687144848, 31.95184976462662 8.528639461127625, 31.93175682349613 8.528639461127625, 31.93217602232806 8.536761687144848, 31.91208281741825 8.536761687144848, 31.91250216664319 8.544883979317191, 31.92254890111814 8.544883979317191, 31.9325956355931 8.544883979317191, 31.93301566333938 8.553006337709498, 31.92296879671397 8.553006337709498, 31.92338910670884 8.56112876238662))",38641.30453491211,Tropic - warm / subhumid
48,2147483647,40224,South Sudan,Khorfulus,town,9.3145614,31.5847456,"POLYGON ((31.58202093025064 9.316812984034248, 31.60214067674884 9.316812984034248, 31.60123335993882 9.30055530947411, 31.59117377551485 9.30055530947411, 31.59162708239511 9.308684110582938, 31.58156735362453 9.308684110582938, 31.58111419109087 9.30055530947411, 31.55093543781893 9.30055530947411, 31.55138816731275 9.308684110582938, 31.57150762485394 9.308684110582938, 31.58156735362453 9.308684110582938, 31.58202093025064 9.316812984034248))",16543.229614257812,Tropic - warm / semiarid
49,2147483647,40412,South Sudan,Dolieb,town,9.3652479,31.5977071,"POLYGON ((31.58475108888746 9.365587747599161, 31.5948118317785 9.365587747599161, 31.59572549071553 9.381846583827938, 31.60578652454318 9.381846583827938, 31.6062441216987 9.389976111307064, 31.59618294220468 9.389976111307064, 31.59664080844474 9.398105711783355, 31.60670213373722 9.398105711783355, 31.60716056071169 9.406235385322313, 31.61722203193471 9.406235385322313, 31.61676345902971 9.398105711783355, 31.60670213373722 9.398105711783355, 31.6062441216987 9.389976111307064, 31.61630530119275 9.389976111307064, 31.61584755837084 9.381846583827938, 31.60578652454318 9.381846583827938, 31.60441622184576 9.357458438718544, 31.59435562422499 9.357458438718544, 31.59389983121115 9.349329202573132, 31.58383937872866 9.349329202573132, 31.58475108888746 9.365587747599161))",28132.044158935547,Tropic - warm / semiarid
50,2147483647,37437,South Sudan,Rupkuai,town,8.3902359,30.080375,"POLYGON ((30.07655210402148 8.390571677770573, 30.08659635239751 8.390571677770573, 30.08620831196041 8.382450631465195, 30.07616419312959 8.382450631465195, 30.07655210402148 8.390571677770573))",5938.26416015625,Tropic - warm / semiarid
51,2147483647,38158,South Sudan,Riang,town,8.4982771,31.886373699999996,"POLYGON ((31.87064242587718 8.512395207299257, 31.89073484023122 8.512395207299257, 31.88906760305174 8.479907490651843, 31.87902192108716 8.479907490651843, 31.87943797879044 8.488029321099553, 31.8693921657182 8.488029321099553, 31.87064242587718 8.512395207299257))",41314.018798828125,Tropic - warm / subhumid
52,2147483647,36383,South Sudan,Yuai,town,7.9071436,31.8879957,"POLYGON ((31.9011067568761 7.911538930008104, 31.90071932881135 7.903421603693613, 31.88064591791084 7.903421603693613, 31.8810331021879 7.911538930008104, 31.89106992953201 7.911538930008104, 31.9011067568761 7.911538930008104, 31.90149459581838 7.919656317502783, 31.91153154518561 7.919656317502783, 31.91114358422022 7.911538930008104, 31.9011067568761 7.911538930008104))",123194.552734375,Tropic - warm / subhumid
53,2147483647,36978,South Sudan,Walgak,town,8.1595168,32.2397749,"POLYGON ((32.23502712279442 8.171326026769998, 32.24506791907362 8.171326026769998, 32.24425882044835 8.155087457854346, 32.25429936478223 8.155087457854346, 32.2538953144756 8.146968268100434, 32.24385489591984 8.146968268100434, 32.24425882044835 8.155087457854346, 32.23421827611447 8.155087457854346, 32.23502712279442 8.171326026769998))",66088.62704467773,Tropic - warm / subhumid
54,2147483647,42217,South Sudan,Yida,town,10.1026808,30.092954100000004,"POLYGON ((30.0865933177378 10.10566784190568, 30.0966678350114 10.10566784190568, 30.09619775232013 10.09753163917595, 30.08612339240138 10.09753163917595, 30.0865933177378 10.10566784190568))",9487.0830078125,Tropic - warm / semiarid
55,2147483647,42564,South Sudan,Doro,town,9.9755724,33.7511143,"POLYGON ((33.74585653900654 9.983633036678157, 33.75592870997716 9.983633036678157, 33.75488785655228 9.967363056727535, 33.74481599615389 9.967363056727535, 33.74585653900654 9.983633036678157))",10383.34619140625,Tropic - warm / subhumid
56,2147483647,34831,South Sudan,Poktap,town,7.4566724,31.4117265,"POLYGON ((31.40862286387029 7.457060992068404, 31.41865306383632 7.457060992068404, 31.41829385089773 7.448946989241357, 31.40826376560807 7.448946989241357, 31.40862286387029 7.457060992068404))",1923.8775634765625,Tropic - warm / subhumid
57,2147483647,39952,South Sudan,El Seriha,town,11.945706199999998,32.1063138,"POLYGON ((32.09557058170046 11.9629103521292, 32.10568450223835 11.9629103521292, 32.10448928211489 11.94659866157338, 32.09437573809477 11.94659866157338, 32.09557058170046 11.9629103521292))",26548.15576171875,Tropic - warm / semiarid
58,2147483647,35887,South Sudan,Pajut,town,7.748042900000001,31.6919968,"POLYGON ((31.68271350957249 7.749203942352158, 31.69274792358288 7.749203942352158, 31.69237109007413 7.741087826127417, 31.68233679537506 7.741087826127417, 31.68271350957249 7.749203942352158))",5225.29150390625,Tropic - warm / subhumid
59,2147483647,35294,South Sudan,Duk Payuel,town,7.482969199999999,31.5171266,"POLYGON ((31.51036988126735 7.489517579845824, 31.52040054122424 7.489517579845824, 31.52003856587252 7.481403346302885, 31.51000802110617 7.481403346302885, 31.51036988126735 7.489517579845824))",18941.763671875,Tropic - warm / subhumid
